user_id,id,created_at,lang,text,favorite_count,quote_count,reply_count,retweet_count,views_count,bookmark_count,is_quote,user_mentions,hashtags,user_screen_name,user_name,user_created_at,description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_media_count,user_statuses_count,user_description_urls,user_possibly_sensitive,user_profile_banner_url,user_profile_image_url,user_location,user_professional_type,user_professional_category,possibly_sensitive,user_is_blue_verified,user_profile_image_shape,user_can_dm,user_verified
1455935038411902986,1695620158155305149,2023-08-27 02:12:03+00:00,en,karma ain’t working i need a glock,41755,700,133,13778,2424307,973,False,[],[],keepingpain,dev,2021-11-03 16:29:03+00:00,real mf tweeting onna letter app (turn on notifications),1230,63789,76,71,81,746,[],False,https://pbs.twimg.com/profile_banners/1455935038411902986/1679887176,https://pbs.twimg.com/profile_images/1640191751347396609/hPYfggNF_normal.jpg,hell,,,,True,Circle,True,False
1053471548,1695613440960942420,2023-08-27 01:45:21+00:00,en,"$100  Giveaway || 3 Day 🔥

-RT &amp; Follow @JoeyMannarinoUS",2808,7,1995,11626,127455,387,False,"[{'id_str': '46302096', 'name': 'Joey Mannarino', 'screen_name': 'JoeyMannarinoUS', 'indices': [44, 60]}]",[],Fonspromo,Fons • Crypto & NFT 🔥,2013-01-01 20:56:40+00:00,Giveaway Host ¤ |💥🔥 Crypto & Social Media Promoter ¤ | Vouch : #fonspaid ¤ | 🌟💫DM for Business ¤ |⚡✨ Draw @pickaw 🍁 ~ Telegram: https://t.co/v2bMGIzsEW #metatime,1138,205570,660,803,112,4321,"[{'display_url': 't.me/fonspromo', 'expanded_url': 'http://t.me/fonspromo', 'url': 'https://t.co/v2bMGIzsEW', 'indices': [128, 151]}]",False,https://pbs.twimg.com/profile_banners/1053471548/1677356740,https://pbs.twimg.com/profile_images/1629619662597046274/iRzuTkex_normal.jpg,ActiveGA,,,,True,Circle,True,False
1363503142176911360,1695612665002139836,2023-08-27 01:42:16+00:00,en,"i admit, i really miss how things used to be. but i've accepted the fact that things have changed",102432,1329,128,38220,4547889,3097,False,[],[],sajzxa,ً,2021-02-21 14:58:58+00:00,,70062,34892,3072,46,325,7759,[],False,https://pbs.twimg.com/profile_banners/1363503142176911360/1688538441,https://pbs.twimg.com/profile_images/1696502081182674944/LuHAXq4w_normal.jpg,,,,,False,Circle,True,False
1479388662873743361,1695609576144417269,2023-08-27 01:30:00+00:00,en,"$100 • 48 HOURS

▶️ RT and Follow @bitcoin_scoop",2965,12,2288,13432,83079,176,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [34, 48]}]",[],MrMarcoThunder,Marco⚡️,2022-01-07 09:45:24+00:00,"Marketing Advisor, Trader, Influencer. Believing in the future! #BTC 🚀 • #OKX Affiliate • DM for inquiries ✉️",843,633347,316,1080,103,1690,[],False,https://pbs.twimg.com/profile_banners/1479388662873743361/1692303591,https://pbs.twimg.com/profile_images/1692955638588968960/-7M1DGte_normal.jpg,,Creator,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1479388662873743361,1695609575242629473,2023-08-27 01:30:00+00:00,en,"$100 • 24 HOURS

▶️ RT and follow @nftinspect",2581,6,1967,11658,69114,102,False,"[{'id_str': '1475340532805029891', 'name': 'Inspect', 'screen_name': 'nftinspect', 'indices': [34, 45]}]",[],MrMarcoThunder,Marco⚡️,2022-01-07 09:45:24+00:00,"Marketing Advisor, Trader, Influencer. Believing in the future! #BTC 🚀 • #OKX Affiliate • DM for inquiries ✉️",843,633347,316,1080,103,1690,[],False,https://pbs.twimg.com/profile_banners/1479388662873743361/1692303591,https://pbs.twimg.com/profile_images/1692955638588968960/-7M1DGte_normal.jpg,,Creator,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1359357423580925953,1695602026556837945,2023-08-27 01:00:00+00:00,en,"$130 IN 72HOURS 😻

RT &amp; Follow @finovation360",4507,23,3213,14855,136636,346,False,"[{'id_str': '44687046', 'name': 'something special coming', 'screen_name': 'finovation360', 'indices': [35, 49]}]",[],jiims,ayu,2021-02-10 04:24:16+00:00,Social Media Influencer | for collab/partnerships 📩 DM or 👉🏻 https://t.co/p6EOsKVoq5 | #Ayuproofs | #ayuminati | twitch streamer | Active TG Community | DYOR,42177,363847,9301,2318,5184,72087,"[{'display_url': 't.me/ayujims', 'expanded_url': 'http://t.me/ayujims', 'url': 'https://t.co/p6EOsKVoq5', 'indices': [61, 84]}]",False,https://pbs.twimg.com/profile_banners/1359357423580925953/1667215726,https://pbs.twimg.com/profile_images/1672029404313317377/i5fakM8k_normal.jpg,,Creator,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1504483374542458885,1695590438642786813,2023-08-27 00:13:57+00:00,en,"“you’re so shy” thanks, we just met",89932,649,140,18304,3280395,1514,False,[],[],prplexi,purple,2022-03-17 15:43:20+00:00,if u relate turn on post notis 💞,10316,99982,344,154,122,5734,[],False,https://pbs.twimg.com/profile_banners/1504483374542458885/1692843736,https://pbs.twimg.com/profile_images/1696706875369414656/3JWeLpjg_normal.jpg,dm for business,,,,False,Circle,True,False
414535734,1695588887576412414,2023-08-27 00:07:47+00:00,en,money be buying my happiness idk wtf they talking about 😂 😂 😂,28202,546,72,12001,1525990,345,False,[],[],iamogkidd,BIG OG,2011-11-17 05:09:22+00:00,OG KIDD 🩸 N.O - HTX Instagram: @iamogkidd,10408,35162,21862,42,88,24391,[],False,https://pbs.twimg.com/profile_banners/414535734/1638538676,https://pbs.twimg.com/profile_images/1528912053448151040/G5RQLf0m_normal.jpg,"Houston, TX",Creator,"[{'id': 940, 'name': 'Musician', 'icon_name': 'IconBriefcaseStroke'}]",,False,Circle,True,False
1504483374542458885,1695583967486074997,2023-08-26 23:48:14+00:00,en,i'm too young to be forgetting what happened 5 minutes ago,73318,1219,184,22098,2811558,654,False,[],[],prplexi,purple,2022-03-17 15:43:20+00:00,if u relate turn on post notis 💞,10316,99982,344,154,122,5734,[],False,https://pbs.twimg.com/profile_banners/1504483374542458885/1692843736,https://pbs.twimg.com/profile_images/1696706875369414656/3JWeLpjg_normal.jpg,dm for business,,,,False,Circle,True,False
900297264660324352,1695579289696264593,2023-08-26 23:29:39+00:00,en,We finish 2nd in VCT champions 2023. Thank you everyone for the support I guess that’s it for me 🥹,89037,3203,5219,14960,2688745,574,False,[],[],Jingggxd,PRX Jinggg,2017-08-23 10:02:49+00:00,"hi

Professional VALORANT player for @pprxteam
@yukiaim

https://t.co/5dtips5Q7I
https://t.co/vnW8dCVpyA
https://t.co/3PodGFKIMV
https://t.co/jh9yZJeFgk",26354,195799,410,381,807,2971,"[{'display_url': 'instagram.com/jingggxd/', 'expanded_url': 'http://instagram.com/jingggxd/', 'url': 'https://t.co/5dtips5Q7I', 'indices': [57, 80]}, {'display_url': 'twitch.tv/jingggxd', 'expanded_url': 'http://twitch.tv/jingggxd', 'url': 'https://t.co/vnW8dCVpyA', 'indices': [81, 104]}, {'display_url': 'youtube.com/@prxjinggg', 'expanded_url': 'https://www.youtube.com/@prxjinggg', 'url': 'https://t.co/3PodGFKIMV', 'indices': [105, 128]}, {'display_url': 'tiktok.com/@prx_jinggg', 'expanded_url': 'http://tiktok.com/@prx_jinggg', 'url': 'https://t.co/jh9yZJeFgk', 'indices': [129, 152]}]",False,https://pbs.twimg.com/profile_banners/900297264660324352/1692131806,https://pbs.twimg.com/profile_images/1351468669939838977/H3VaHbUe_normal.png,,,,,True,Circle,True,False
1007428328846970880,1695568487521865745,2023-08-26 22:46:44+00:00,en,sometimes it’s better to say nothing and just take note of what you see.,57079,659,78,17283,2890269,1738,False,[],[],gaialect,gaia.,2018-06-15 01:03:25+00:00,"human behavior, self-love & free thinking. https://t.co/RXIjBLAwz7",44453,245710,236,983,2986,31857,"[{'display_url': 'patreon.com/gaialect', 'expanded_url': 'http://patreon.com/gaialect', 'url': 'https://t.co/RXIjBLAwz7', 'indices': [43, 66]}]",False,https://pbs.twimg.com/profile_banners/1007428328846970880/1693250133,https://pbs.twimg.com/profile_images/1696240065020669952/hFtG_Ll7_normal.jpg,,,,,False,Circle,False,False
36169080,1695559068205674554,2023-08-26 22:09:18+00:00,en,"The curious case of Donald Trump. He’s a billionaire, lives in luxury, flies around in his own plane. But he thinks his followers should pay all his legal expenses. It’s so strange, isn’t it?",64094,759,8010,11342,1671387,147,False,[],[],BarbraStreisand,Barbra Streisand,2009-04-28 20:14:43+00:00,Barbra’s memoir coming November 2023. Pre-order here:,801,804100,157,3864,1264,5447,[],False,https://pbs.twimg.com/profile_banners/36169080/1675813471,https://pbs.twimg.com/profile_images/1652400647927476225/KZnUPmy8_normal.jpg,,,,,False,Circle,False,False
1360583919263911937,1695551355182571671,2023-08-26 21:38:39+00:00,en,"$100 - 24 Hours 🐲

⚔️RT &amp; Follow : @bitcoin_scoop

—————
@bitcoin_scoop provide every day the most fresh news in the crypto market",2314,9,1801,10914,70929,127,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [39, 53]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [61, 75]}]",[],shinnobia,Shinnobia - Crypto & NFT,2021-02-13 13:37:47+00:00,Crypto Influencer & Marketing. I’m here for grow your business #shinnobiapays #giveaways,1994,792017,1429,728,1001,8835,[],False,https://pbs.twimg.com/profile_banners/1360583919263911937/1679865737,https://pbs.twimg.com/profile_images/1640343235972288515/TTd2hBwo_normal.jpg,,,,,True,Circle,True,False
1509306953398296576,1695548866454602211,2023-08-26 21:28:46+00:00,en,"👑 $150 Giveaway 👑 48 Hours ⏳

🔷 Retweet this and Follow @bitcoin_scoop

=====
 @bitcoin_scoop provide every day the most fresh news in the crypto market 🔥",2560,15,1909,10948,153086,180,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [56, 70]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [79, 93]}]",[],Amir_SMedia,Amir 👑,2022-03-30 23:10:01+00:00,"Crypto, NFTs & Social Media Promoter 📈 | Marketing Expert 📊 | Tweets in English & Arabic 🔥| #Amir_Winners",523,369815,115,754,119,1244,[],False,https://pbs.twimg.com/profile_banners/1509306953398296576/1666201593,https://pbs.twimg.com/profile_images/1582783249977417728/snfzJzSY_normal.jpg,,,,,True,Circle,True,False
2213243006,1695547668607516846,2023-08-26 21:24:00+00:00,en,"$600  — 10 Days — 

➖ RT &amp;  Follow :  @bitcoin_scoop

—————

@bitcoin_scoop provide every day the most fresh news in the crypto market",3736,27,2699,12975,138775,2092,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [42, 56]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [65, 79]}]",[],TheRavenCrypto,The Raven Crypto,2013-11-24 23:57:00+00:00,"$DINO , $MSTR Moon $MEE Crypto Gem Seeker. #WonRaven #AltCoin lover #BNB #ETH #BTC #MATIC #NFT #CRYPTO",9747,1022133,546,1591,1041,11014,[],False,https://pbs.twimg.com/profile_banners/2213243006/1687162780,https://pbs.twimg.com/profile_images/1670707854825725952/UEiW9E_v_normal.jpg,,,,,True,Circle,True,False
980621005,1695538430527070498,2023-08-26 20:47:18+00:00,en,"💲250 ➰ 5 Days 🍣

✔️Retweet &amp; follow : @bitcoin_scoop",2879,10,2035,10944,81401,1134,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [42, 56]}]",[],Lauhype,Laurent Crypto Hype,2012-11-30 14:53:34+00:00,Hype your #Crypto project with me ⭐️ #BTC #Bitcoin #NFT #DOGE #SHIB #ETH #BNB #MATIC #HARMONY #ARB #XRP #APTOS ⭐️ #LauVouch,2528,521845,2177,801,6511,11327,[],False,https://pbs.twimg.com/profile_banners/980621005/1684568820,https://pbs.twimg.com/profile_images/1626314001423511557/z-eEjsc6_normal.jpg,,,,,True,Circle,True,False
722528529716383744,1695532605561504067,2023-08-26 20:24:09+00:00,en,"Martin Luther King Jr, Rosa Parks, and Donald Trump were all arrested by Democrats.",36268,276,1613,10745,557706,142,False,[],[],ACTBrigitte,Brigitte Gabriel,2016-04-19 20:53:20+00:00,Survivor of Terrorism. @ACTforAmerica Founder & Chairman. NYT Best-Selling Author. National Security Expert. RTs/Likes are NOT Endorsements. OFFICIAL ACCOUNT.,61186,922193,1783,2568,3223,36439,[],False,https://pbs.twimg.com/profile_banners/722528529716383744/1599265843,https://pbs.twimg.com/profile_images/1001845274476797954/TbklBZ1r_normal.jpg,USA,Creator,"[{'id': 933, 'name': 'Media Personality', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1165596846,1695528334623473921,2023-08-26 20:07:11+00:00,en,"$100 - 24 Hours

🔘 RePost &amp; Follow ~ @bitcoin_scoop

———————-
@bitcoin_scoop provide every day the most fresh news in the crypto market",2301,12,1868,10916,75376,136,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [41, 55]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [66, 80]}]",[],DrPanteo,Dr. Crypto Panteo,2013-02-10 11:04:55+00:00,I’m Dr. of the @PanteoClaim #Crypto #DrPanteoPaid DM me for projects & page promotions. #BTC #ETH #MATIC #AVAX #BNB #SOL,2006,460156,2260,953,2233,11605,[],False,https://pbs.twimg.com/profile_banners/1165596846/1666262550,https://pbs.twimg.com/profile_images/1583045818671681541/rkiG7omr_normal.jpg,,,,,True,Circle,True,False
1225166189942325248,1695481429495541853,2023-08-26 17:00:47+00:00,en,"$100 — B489 Giveaways 2 days —  Gform 👇

RT Like + Follow @bitcoin_scoop

———
@bitcoin_scoop provide every day the most fresh news in the crypto market",6865,6,1716,9920,101392,251,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [58, 72]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [78, 92]}]",[],webeeu,Bee Crypto 🐝,2020-02-05 21:16:08+00:00,"Social Crypto & Influencer
 | VOUCH ➹ #WinnerBee |
#NFT #Crypto #BTC  #DYOR #Web3 #Web2 #AI #Gaming  #Giveaway #ETH",16049,190184,739,368,8245,146026,[],False,https://pbs.twimg.com/profile_banners/1225166189942325248/1687925670,https://pbs.twimg.com/profile_images/1673902929890385921/t_LzIJfO_normal.jpg,,Creator,"[{'id': 934, 'name': 'Social Media Influencer', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
16245840,1695479105838514520,2023-08-26 16:51:33+00:00,en,I cannot believe Bob Barker lived as close to 100 as possible without going over.,120304,1946,1384,18947,6732448,1575,False,[],[],louisvirtel,Louis Virtel,2008-09-11 19:16:15+00:00,"#KeepIt on Crooked Media, Jimmy Kimmel Live, Wikipidiot",45341,162600,1262,1009,1360,28989,[],False,https://pbs.twimg.com/profile_banners/16245840/1470100899,https://pbs.twimg.com/profile_images/1546642891442819073/HzgqkX9d_normal.jpg,Gloss Glamgeles,,,,False,Circle,False,False
2479913922,1695470695927734472,2023-08-26 16:18:08+00:00,en,"Choosing your partner means choosing the person who will AID in breaking generational curses and trauma. 

Not create new ones or exacerbate the already existing ones.",48068,585,77,13944,2165343,2408,False,[],[],iamnovibrown,Novi,2014-05-06 14:42:52+00:00,grateful to be here,23616,101191,372,318,2152,30042,[],False,https://pbs.twimg.com/profile_banners/2479913922/1592949550,https://pbs.twimg.com/profile_images/1182737707061018625/Ui7ISP4M_normal.jpg,on your screen,Creator,"[{'id': 948, 'name': 'Actor', 'icon_name': 'IconBriefcaseStroke'}]",,False,Circle,False,False
988666704203935745,1695466634092388845,2023-08-26 16:02:00+00:00,en,"$100 GIVEAWAY in 72hrs🌻

RT + Follow @bitcoin_scoop

--
@bitcoin_scoop provide every day the most fresh news in the crypto market

--
gform below👇🏻",2667,17,2007,10620,106530,257,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [37, 51]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [56, 70]}]",[],kyoongbh_,𝗘𝗞𝗔🌻,2018-04-24 06:31:25+00:00,GiveAway host since 2021 | vouch: #ekaproofs #ekafam @kyoongbh_claims | dm me here https://t.co/DEl0AkV67R (for sponsor) | #BTC #BNB #USDT #ETH #SOLANA #TRON,127831,231251,1873,1450,6930,79122,"[{'display_url': 't.me/iamkyoongbh', 'expanded_url': 'http://t.me/iamkyoongbh', 'url': 'https://t.co/DEl0AkV67R', 'indices': [83, 106]}]",False,https://pbs.twimg.com/profile_banners/988666704203935745/1690801427,https://pbs.twimg.com/profile_images/1685972394807308288/9NmD583s_normal.jpg,🇵🇭 | DM FOR PROMO,,,,True,Circle,True,False
499432688,1695463603850154344,2023-08-26 15:49:58+00:00,en,"$100 || 24 Hours

➡️ RT + Follow @nancy_c813",2718,16,2009,11792,102166,147,False,"[{'id_str': '798785588048470017', 'name': 'Nancy', 'screen_name': 'nancy_c813', 'indices': [33, 44]}]",[],Buncaw,Buncaw 🇺🇸 Crypto,2012-02-22 03:39:13+00:00,Gem Hunter 💎 Crypto Marketing #GameFi #Web3 #ETH #AVAX #BTC #BNB #MATIC #Metaverse #NFT #Buncaw,1834,453570,7345,1135,822,35177,[],False,https://pbs.twimg.com/profile_banners/499432688/1663748301,https://pbs.twimg.com/profile_images/1610208633295409152/fyVAbOmB_normal.jpg,,Creator,[],,True,Circle,True,False
384116520,1695461682301341918,2023-08-26 15:42:19+00:00,en,"$250 IN 48 HOURS 🤩

✅ RT &amp; Follow @envydied",4345,18,3325,26581,440458,359,False,"[{'id_str': '1607607262243176449', 'name': 'envy 🥀', 'screen_name': 'envydied', 'indices': [38, 47]}]",[],CryptoKing4Ever,Crypto King,2011-10-03 03:09:44+00:00,#Crypto Projects & #NFT Promoter #BTC #ETH #BNB #XRP #DOGE #BRC20 #DYOR #Altcoin #KingFamily,3913,885435,1227,1988,5461,34481,[],False,https://pbs.twimg.com/profile_banners/384116520/1672770872,https://pbs.twimg.com/profile_images/1607736417895190531/HAn_AjPh_normal.jpg,Blockchain,Creator,[],,True,Circle,True,False
1455935038411902986,1695458665979875430,2023-08-26 15:30:20+00:00,en,no offense to myself but wtf am i doing,166170,2710,462,60880,8599656,2767,False,[],[],keepingpain,dev,2021-11-03 16:29:03+00:00,real mf tweeting onna letter app (turn on notifications),1230,63789,76,71,81,746,[],False,https://pbs.twimg.com/profile_banners/1455935038411902986/1679887176,https://pbs.twimg.com/profile_images/1640191751347396609/hPYfggNF_normal.jpg,hell,,,,True,Circle,True,False
862875254338846721,1695458589450653896,2023-08-26 15:30:02+00:00,en,"To avoid disappointment, take people exactly as they are, instead of idealizing about who you wish they would be.",50477,687,242,17736,3265488,2045,False,[],[],_Pammy_DS_,𝙋𝙖𝙢𝙢𝙮,2017-05-12 03:41:06+00:00,"Day dreamer and night thinker. What's the meaning of it all? ¯\_(ツ)_/¯

DM for Ghostwriting & Growth

INFJ ~ Life path 33
☀️♉🌙♏ ⇡ ♒ 333 888 777 ✨",271289,348836,1217,1387,665,44270,[],False,https://pbs.twimg.com/profile_banners/862875254338846721/1604193421,https://pbs.twimg.com/profile_images/1312181442978480129/7BRliyMW_normal.jpg,"Glasgow, Scotland",Creator,"[{'id': 477, 'name': 'Professional Services', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1265670911715233794,1695454835880214724,2023-08-26 15:15:07+00:00,en,"$100 | 24 hours

RT + Follow @bitcoin_scoop

-------------------------- 

@bitcoin_scoop provides the freshest news in the Crypto market everyday 🔥",2760,10,2270,12512,82790,122,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [29, 43]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [74, 88]}]",[],angel_funsized,CRYPTO MAMI🍒,2020-05-27 15:47:37+00:00,"Social Media Influencer, 
Crypto Project Promoter 📊 
Tweets are ads - NFA, DYOR! 
Proofs: #FunsizedW1N 
#BTC #GEMZ💎 
#C1NK #CryptoCutiez",34840,221667,925,2139,3532,38188,[],False,https://pbs.twimg.com/profile_banners/1265670911715233794/1680182715,https://pbs.twimg.com/profile_images/1686025312616804352/a7lh2N_1_normal.jpg,Active Giveaways in Highlights,Creator,"[{'id': 1094, 'name': 'Blockchain', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
980799282168000512,1695454182189519207,2023-08-26 15:12:31+00:00,en,"$100 in 48 HOURS ⏰️

1️⃣ Retweet this
2️⃣ Follow @bitcoin_scoop

--‐‐---------
@bitcoin_scoop provide every day the most fresh news in the crypto market 🚀",2472,10,1883,11103,71744,162,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [49, 63]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [79, 93]}]",[],GabbiHost,Gabbi👷‍♀️🏢,2018-04-02 13:29:06+00:00,Engineer turned Crypto Enthusiast! Social Media Crypto & NFT Promoter  #NFT  Proofs : #Gabbiwinners Vouch : #Gabbies   DM me at 🔗https://t.co/YkiFoWLEuO,3955,211793,1023,937,117,3448,"[{'display_url': 't.me/GabbiHost', 'expanded_url': 'http://t.me/GabbiHost', 'url': 'https://t.co/YkiFoWLEuO', 'indices': [129, 152]}]",False,https://pbs.twimg.com/profile_banners/980799282168000512/1679179934,https://pbs.twimg.com/profile_images/1595701961319682048/fA3Y830f_normal.jpg,,Business,[],,True,Circle,True,False
1537777322245656576,1695452332484616643,2023-08-26 15:05:10+00:00,en,"$100 GIVEAWAY in 24 Hours 💛🚀

- RT &amp; Follow @bitcoin_scoop

--------
@bitcoin_scoop provide every day the most fresh news in the crypto market",2744,8,2368,13039,78182,121,False,"[{'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [48, 62]}, {'id_str': '2806482575', 'name': 'Bitcoin Scoop', 'screen_name': 'bitcoin_scoop', 'indices': [73, 87]}]",[],Missy__Crypto,Missy 💛👑,2022-06-17 12:41:07+00:00,Increased brand awareness. Authentic engagement with niche audiences. Establishing credibility in #crypto space. NFA & DYOR • Vouches #iwonmissy,1583,552532,1027,1401,432,8909,[],False,https://pbs.twimg.com/profile_banners/1537777322245656576/1670771022,https://pbs.twimg.com/profile_images/1609755818068672512/ViMmo7wm_normal.jpg,,Business,"[{'id': 478, 'name': 'Advertising & Marketing Agency', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1335132884278108161,1695449932277186798,2023-08-26 14:55:38+00:00,en,"CEO of Alphabet Google 🇮🇳
CEO of Microsoft 🇮🇳
CEO of YouTube 🇮🇳 
CEO of Adobe 🇮🇳
CEO of World Bank Group 🇮🇳
CEO of IBM 🇮🇳
CEO of Albertsons 🇮🇳
CEO of NetApp 🇮🇳
CEO of Palo Alto Networks 🇮🇳 
CEO of Arista Networks 🇮🇳
CEO of Novartis 🇮🇳
CEO of Starbucks 🇮🇳 
CEO of Micron Technology…",110394,5157,8971,24449,20277038,9854,False,[],[],stats_feed,World of Statistics,2020-12-05 08:07:34+00:00,"There are three kinds of lies: lies, damned lies, and statistics.   Business inquiries @geravoin",1072,3143156,585,4734,284,3960,[],False,https://pbs.twimg.com/profile_banners/1335132884278108161/1630493927,https://pbs.twimg.com/profile_images/1335168437220421632/VCHg78Nf_normal.jpg,,,,,True,Circle,False,False
1723116283,1695442296831877228,2023-08-26 14:25:18+00:00,en,self undiagnosing there's nothing wrong with me,117096,1147,94,30424,4094992,2127,False,[],[],23luvr,a,2013-09-02 18:16:39+00:00,i lie a lot,43870,257803,339,386,891,26502,[],False,https://pbs.twimg.com/profile_banners/1723116283/1687150053,https://pbs.twimg.com/profile_images/1694266655172390912/JE2pp0x3_normal.jpg,dm for promo💰,Creator,[],,True,Circle,True,False
1504483374542458885,1695438015223726125,2023-08-26 14:08:17+00:00,en,going out fine af 🤝 not taking pictures,86633,1895,139,22999,3169264,1008,False,[],[],prplexi,purple,2022-03-17 15:43:20+00:00,if u relate turn on post notis 💞,10316,99982,344,154,122,5734,[],False,https://pbs.twimg.com/profile_banners/1504483374542458885/1692843736,https://pbs.twimg.com/profile_images/1696706875369414656/3JWeLpjg_normal.jpg,dm for business,,,,False,Circle,True,False
1446092842649096199,1695426615671652487,2023-08-26 13:22:59+00:00,en,handwritten letters will never go out of style,57247,1330,114,19264,2593091,793,False,[],[],fuclaure,ً,2021-10-07 12:39:46+00:00,,370412,38170,1840,63,1780,82101,[],False,https://pbs.twimg.com/profile_banners/1446092842649096199/1687605669,https://pbs.twimg.com/profile_images/1693238233604472832/0mnN0vqH_normal.jpg,kav ,,,,False,Circle,True,False
1504483374542458885,1695426405495079232,2023-08-26 13:22:09+00:00,en,"they say “time heals” no it doesn't, i'm still pissed",49246,986,143,14863,2341327,1089,False,[],[],prplexi,purple,2022-03-17 15:43:20+00:00,if u relate turn on post notis 💞,10316,99982,344,154,122,5734,[],False,https://pbs.twimg.com/profile_banners/1504483374542458885/1692843736,https://pbs.twimg.com/profile_images/1696706875369414656/3JWeLpjg_normal.jpg,dm for business,,,,False,Circle,True,False
1340985810741391360,1695423483592024397,2023-08-26 13:10:32+00:00,en,"September will be filled with love
September will be filled with peace
September will be filled with healing
September will be filled with progress
September will be filled with blessings
September will be filled with happiness
September will be filled with opportunity",209071,5348,636,100182,9018866,2486,False,[],[],ohthoughtsquote,your thoughts,2020-12-21 11:42:41+00:00,"DM FOR ,RT& PROMO ________ (Telegram :https://t.co/7PVtCX997D)random thoughts & word |",30343,96882,44759,168,2945,10860,"[{'display_url': 't.me/ohthoughtsquote', 'expanded_url': 'https://t.me/ohthoughtsquote', 'url': 'https://t.co/7PVtCX997D', 'indices': [38, 61]}]",False,https://pbs.twimg.com/profile_banners/1340985810741391360/1689429304,https://pbs.twimg.com/profile_images/1643613001650704384/m7m5nIMb_normal.jpg,"💌FOR PAID RT,PROMO & ADS.",Business,"[{'id': 1042, 'name': 'Content Creator', 'icon_name': 'IconBriefcaseStroke'}]",,True,Circle,True,False
1131545755435462658,1695421772601147683,2023-08-26 13:03:44+00:00,en,"กุ: ไอเหี้ย resonance อีกละ
ม้าค: Ayo, listen up
กุ: No matter what they say 
No matter what they do 

55555555555555555555555555555555555555555",4196,55,0,20655,403524,158,False,[],[],nyamdhh_,เยะโล่,2019-05-23 13:01:45+00:00,เอาดีๆ คู่นี่เรียลมาก | (เดมลิมิตรบกวนทักสำรอง @newchew_),4719,50379,204,55,20658,227446,[],False,https://pbs.twimg.com/profile_banners/1131545755435462658/1688315710,https://pbs.twimg.com/profile_images/1689210580526411776/FJ2ZEQL3_normal.jpg,dr jtd nrm : hc jm dy — top,,,,True,Circle,True,False
